Id,Target,Duration,Language,Country,Rating,Action,Adventure,Animation,Biography,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western,Poster
1625,1,90,English,USA,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625.jpg
1626,1,107,English,USA,PG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626.jpg
1627,0,79,English,USA,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1627.jpg
1628,0,119,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1628.jpg
1629,0,124,English,USA,PG,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629.jpg
1630,0,94,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1630.jpg
1631,0,101,English,New Zealand,PG-13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1631.jpg
1632,1,116,English,USA,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632.jpg
1633,1,92,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.jpg
1634,0,105,English,USA,R,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634.jpg
1635,1,102,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635.jpg
1636,0,147,English,France,R,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1636.jpg
1637,1,114,Chinese,China,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1637.jpg
1638,1,115,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1638.jpg
1639,0,126,English,South Korea,R,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1639.jpg
1640,0,109,English,USA,R,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1640.jpg
1641,0,107,English,Canada,R,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1641.jpg
1642,0,138,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1642.jpg
1643,0,107,English,USA,PG-13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1643.jpg
1644,1,88,English,Germany,PG,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1644.jpg
1645,1,80,French,France,PG,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1645.jpg
1646,0,127,English,France,R,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1646.jpg
1647,1,95,English,USA,R,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1647.jpg
1648,0,126,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648.jpg
1649,1,99,English,USA,PG,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1649.jpg
1650,1,106,English,USA,PG,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1650.jpg
1651,0,123,English,USA,PG-13,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1651.jpg
1652,0,108,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1652.jpg
1653,0,119,English,USA,PG-13,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1653.jpg
1654,0,117,English,USA,R,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654.jpg
1655,1,139,English,USA,Approved,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1655.jpg
1656,0,131,English,USA,R,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1656.jpg
1657,1,90,English,USA,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1657.jpg
1658,0,116,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658.jpg
1659,0,146,English,USA,Approved,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659.jpg
1660,1,102,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1660.jpg
1661,0,122,Mandarin,Hong Kong,PG-13,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1661.jpg
1662,0,103,English,Canada,R,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1662.jpg
1663,1,91,English,USA,PG,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1663.jpg
1664,1,113,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664.jpg
1665,0,121,Mandarin,China,R,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1665.jpg
1666,1,107,English,USA,R,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1666.jpg
1667,0,121,English,Canada,R,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1667.jpg
1668,0,116,English,USA,R,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1668.jpg
1669,0,186,English,USA,Not Rated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1669.jpg
1670,1,100,English,USA,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670.jpg
1671,0,121,English,Spain,R,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1671.jpg
1672,0,125,English,USA,PG,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1672.jpg
1673,0,129,English,USA,PG-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1673.jpg
1674,1,90,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674.jpg
1675,0,106,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1675.jpg
1676,0,131,English,USA,PG-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1676.jpg
1677,0,171,English,USA,Passed,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1677.jpg
1678,1,119,English,USA,PG-13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1678.jpg
1679,0,95,English,USA,PG-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1679.jpg
1680,0,110,English,USA,PG,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1680.jpg
1681,1,100,English,USA,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1681.jpg
1682,1,87,English,Hong Kong,PG,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1682.jpg
1683,0,150,English,USA,PG-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1683.jpg
1684,0,120,Russian,Russia,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684.jpg
1685,0,78,Spanish,Spain,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1685.jpg
1686,0,104,English,USA,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1686.jpg
1687,0,99,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1687.jpg
1688,0,89,English,Netherlands,PG-13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1688.jpg
1689,1,87,English,USA,PG,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1689.jpg
1690,1,116,English,USA,PG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1690.jpg
1691,1,106,English,USA,PG-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1691.jpg
1692,0,169,English,USA,PG-13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1692.jpg
1693,1,93,English,UK,R,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693.jpg
1694,1,97,English,UK,R,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694.jpg
1695,0,97,English,USA,R,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1695.jpg
1696,0,96,English,USA,R,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1696.jpg
1697,0,87,English,USA,PG,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1697.jpg
1698,0,110,English,USA,PG-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1698.jpg
1699,0,103,Dutch,Netherlands,R,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1699.jpg
1700,0,111,English,USA,R,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1700.jpg
1701,0,128,English,USA,PG-13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1701.jpg
1702,1,89,English,Canada,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1702.jpg
1703,0,100,English,USA,R,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1703.jpg
1704,1,96,English,USA,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704.jpg
1705,1,94,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1705.jpg
1706,0,98,English,USA,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1706.jpg
1707,0,110,English,UK,R,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1707.jpg
1708,0,138,Japanese,Japan,TV-14,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1708.jpg
1709,0,124,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1709.jpg
1710,1,92,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1710.jpg
1711,1,126,English,USA,R,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1711.jpg
1712,0,108,English,USA,PG-13,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1712.jpg
1713,0,151,,USA,Not Rated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1713.jpg
1714,0,97,English,USA,PG-13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1714.jpg
1715,0,122,English,UK,R,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1715.jpg
1716,0,144,English,UK,PG-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1716.jpg
1717,1,89,English,USA,PG,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1717.jpg
1718,0,100,English,USA,Approved,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1718.jpg
1719,0,97,English,USA,R,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1719.jpg
1720,0,106,English,USA,PG-13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1720.jpg
1721,1,110,English,USA,PG,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1721.jpg
1722,0,145,English,USA,R,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1722.jpg
1723,1,108,English,USA,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723.jpg
1724,0,99,English,USA,R,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1724.jpg
1725,0,96,English,USA,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1725.jpg
1726,1,89,English,USA,PG,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1726.jpg
1727,1,101,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727.jpg
1728,0,91,English,USA,PG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728.jpg
1729,1,93,English,USA,PG-13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1729.jpg
1730,1,149,English,USA,PG,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1730.jpg
1731,1,91,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731.jpg
1732,0,100,English,UK,PG,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1732.jpg
1733,0,100,English,UK,R,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1733.jpg
1734,1,139,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1734.jpg
1735,1,104,English,USA,G,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1735.jpg
1736,0,146,English,USA,R,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1736.jpg
1737,1,100,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1737.jpg
1738,0,128,English,France,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1738.jpg
1739,0,91,English,USA,G,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1739.jpg
1740,0,106,English,UK,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1740.jpg
1741,1,105,English,France,R,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741.jpg
1742,0,102,English,UK,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1742.jpg
1743,1,94,English,USA,PG-13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1743.jpg
1744,0,120,English,UK,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1744.jpg
1745,0,91,English,USA,R,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1745.jpg
1746,0,122,English,USA,R,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1746.jpg
1747,0,90,English,USA,R,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1747.jpg
1748,0,92,English,Canada,Not Rated,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1748.jpg
1749,1,100,English,USA,PG-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1749.jpg
1750,0,128,Dari,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750.jpg
1751,1,102,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751.jpg
1752,0,118,English,Ireland,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752.jpg
1753,0,120,English,USA,PG,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1753.jpg
1754,0,111,English,UK,R,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1754.jpg
1755,1,96,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755.jpg
1756,1,100,English,USA,R,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1756.jpg
1757,1,117,English,USA,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1757.jpg
1758,0,89,English,USA,NC-17,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1758.jpg
1759,0,106,English,USA,PG-13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1759.jpg
1760,0,106,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1760.jpg
1761,0,100,English,UK,R,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1761.jpg
1762,0,156,English,USA,PG-13,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1762.jpg
1763,1,115,English,USA,PG-13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1763.jpg
1764,1,100,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1764.jpg
1765,0,94,English,USA,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1765.jpg
1766,1,86,Cantonese,Hong Kong,PG,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1766.jpg
1767,0,80,French,France,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767.jpg
1768,0,178,English,USA,PG-13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1768.jpg
1769,1,85,English,USA,PG,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1769.jpg
1770,0,144,English,USA,PG-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1770.jpg
1771,0,83,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1771.jpg
1772,0,93,English,USA,R,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1772.jpg
1773,1,116,English,Canada,R,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1773.jpg
1774,0,96,English,USA,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1774.jpg
1775,0,226,English,USA,G,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1775.jpg
1776,0,111,English,USA,PG,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1776.jpg
1777,0,92,English,UK,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1777.jpg
1778,0,96,English,USA,R,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1778.jpg
1779,1,97,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779.jpg
1780,0,133,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780.jpg
1781,0,128,English,Germany,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1781.jpg
1782,1,93,English,USA,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1782.jpg
1783,0,92,English,USA,PG-13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1783.jpg
1784,0,116,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1784.jpg
1785,0,88,English,USA,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1785.jpg
1786,0,90,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1786.jpg
1787,0,136,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1787.jpg
1788,0,148,English,USA,PG-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1788.jpg
1789,0,178,English,USA,R,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1789.jpg
1790,1,98,English,UK,R,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1790.jpg
1791,0,91,English,UK,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1791.jpg
1792,1,118,French,France,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1792.jpg
1793,0,94,English,UK,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1793.jpg
1794,1,101,English,USA,PG,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1794.jpg
1795,1,95,English,USA,R,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1795.jpg
1796,1,95,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1796.jpg
1797,1,103,English,USA,PG-13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1797.jpg
1798,0,76,English,USA,Not Rated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1798.jpg
1799,0,88,English,USA,PG-13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1799.jpg
1800,0,138,English,USA,R,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1800.jpg
1801,1,117,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1801.jpg
1802,1,87,English,USA,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1802.jpg
1803,0,104,English,USA,PG,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1803.jpg
1804,0,100,English,USA,PG-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1804.jpg
1805,0,172,English,USA,Approved,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1805.jpg
1806,0,144,English,USA,R,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1806.jpg
1807,1,95,Dutch,Netherlands,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1807.jpg
1808,1,99,English,USA,PG,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1808.jpg
1809,0,94,English,USA,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1809.jpg
1810,0,90,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1810.jpg
1811,0,120,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1811.jpg
1812,1,125,English,USA,R,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1812.jpg
1813,1,150,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813.jpg
1814,1,125,English,USA,Approved,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1814.jpg
1815,1,114,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1815.jpg
1816,1,90,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1816.jpg
1817,1,92,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1817.jpg
1818,1,100,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1818.jpg
1819,1,107,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819.jpg
1820,0,93,English,USA,R,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1820.jpg
1821,1,106,English,USA,PG-13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1821.jpg
1822,0,87,English,USA,R,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1822.jpg
1823,0,100,English,UK,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1823.jpg
1824,0,110,English,USA,PG-13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1824.jpg
1825,1,125,English,USA,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1825.jpg
1826,0,117,Hindi,Canada,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1826.jpg
1827,0,99,English,USA,PG-13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1827.jpg
1828,1,112,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1828.jpg
1829,0,137,English,USA,PG-13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1829.jpg
1830,0,82,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1830.jpg
1831,1,84,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1831.jpg
1832,1,92,English,USA,PG,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1832.jpg
1833,1,109,English,UK,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.jpg
1834,0,96,English,Thailand,R,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1834.jpg
1835,1,97,English,USA,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835.jpg
1836,1,102,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1836.jpg
1837,0,119,English,USA,R,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1837.jpg
1838,1,106,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1838.jpg
1839,0,119,English,USA,PG-13,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1839.jpg
